"We can't find a block to delete.","We can't find a block to delete."
"This block no longer exists.","Dieser Block existiert nicht mehr."
"Edit Block","Block bearbeiten"
"Blocks","Blocks"
"Please correct the data sent.","Por favor corrija los datos enviados."
"A total of %1 record(s) have been deleted.","A total of %1 record(s) have been deleted."
"You saved the block.","You saved the block."
"The page has been deleted.","Die Seite wurde gelöscht."
"We can't find a page to delete.","We can't find a page to delete."
"This page no longer exists.","Diese Seite existiert nicht mehr."
"Edit Page","Seite bearbeiten"
"Pages","Páginas"
"Something went wrong while saving the page.","Something went wrong while saving the page."
"A total of %1 record(s) have been disabled.","A total of %1 record(s) have been disabled."
"A total of %1 record(s) have been enabled.","A total of %1 record(s) have been enabled."
"To apply changes you should fill in hidden required ""%1"" field","To apply changes you should fill in hidden required ""%1"" field"
"You saved this page.","You saved this page."
"The directory %1 is not writable by server.","The directory %1 is not writable by server."
"Make sure that static block content does not reference the block itself.","Make sure that static block content does not reference the block itself."
"CMS Block with id ""%1"" does not exist.","CMS Block with id ""%1"" does not exist."
"Enabled by Default","Aktiviert (voreingestellt)"
"Disabled by Default","Deaktiviert (voreingestellt)"
"Disabled Completely","Komplett deaktiviert"
"CMS Page with id ""%1"" does not exist.","CMS Page with id ""%1"" does not exist."
"A block identifier with the same properties already exists in the selected store.","Ein Block-Bezeichner mit denselben Eigenschaften existiert bereits in dem ausgewählten Laden."
"The page URL key contains capital letters or disallowed symbols.","Der URL-Bezeichner dieser Seite enthält Großbuchstaben oder unerlaubte Symbole."
"The page URL key cannot be made of only numbers.","The page URL key cannot be made of only numbers."
"Please rename the folder using only letters, numbers, underscores and dashes.","Please rename the folder using only letters, numbers, underscores and dashes."
"We found a directory with the same name. Please try another folder name.","We found a directory with the same name. Please try another folder name."
"We cannot create a new directory.","We cannot create a new directory."
"We cannot delete directory %1.","We cannot delete directory %1."
"We can't upload the file right now.","We can't upload the file right now."
"We can't delete root directory %1 right now.","We can't delete root directory %1 right now."
"Directory %1 is not under storage root path.","Directory %1 is not under storage root path."
"LocalizedException","LocalizedException"
"RuntimeException","RuntimeException"
"Exception","Exception"
"Could not create directory.","Could not create directory."
"All Store Views","Todas las vistas de la tienda"
"Edit","Editar"
"Delete","Borrar"
"Delete ${ $.$data.title }","Delete ${ $.$data.title }"
"Are you sure you wan't to delete a ${ $.$data.title } record?","Are you sure you wan't to delete a ${ $.$data.title } record?"
"Details","Detalles"
"Delete ""${ $.$data.title }""","Delete ""${ $.$data.title }"""
"Are you sure you wan't to delete a \"${ $.$data.title }\" record?","Are you sure you wan't to delete a \"${ $.$data.title }\" record?"
"px.","px."
"No files found","Keine Dateien gefunden"
"Browse Files...","Dateien durchsuchen ..."
"Collapse All","Desplegar todo"
"Expand All","Abrir todos"
"We could not detect a size.","No hemos podido detectar un tamaño."
"CMS Home Page","Página de inicio de CMS"
"CMS No Route Page","CMS keine Route-Seite (Fehler 404)"
"CMS No Cookies Page","Seite bei deaktivierten Cookies"
"Show Breadcrumbs for CMS Pages","Brotkrumen-Navigation für CMS-Seiten"
"Browser Capabilities Detection","Detectar las capacidades del navegador"
"Redirect to CMS-page if Cookies are Disabled","Zur CMS-Seite weiterleiten, wenn Cookies deaktiviert sind."
"Show Notice if JavaScript is Disabled","Hinweis zeigen, wenn JavaScript deaktiviert ist"
"Show Notice if Local Storage is Disabled","Show Notice if Local Storage is Disabled"
"Content Management","Content Management"
"WYSIWYG Options","WYSIWYG Optionen"
"Enable WYSIWYG Editor","WYSIWYG-Editor aktivieren"
"CMS Page Link","CMS-Seitenlink"
"Link to a CMS Page","Link zu einer CMS-Seite"
"CMS Page","Página CMS"
"Select Page...","Seite wählen..."
"Anchor Custom Text","Ancla Texto personalizado"
"If empty, the Page Title will be used","Falls leer, wird der Seitentitel verwendet"
"Anchor Custom Title","Anclar título personalizado"
"Template","Plantilla"
"CMS Page Link Block Template","CMS-Seitenlink - Blockvorlage"
"CMS Page Link Inline Template","CMS-Seitenlink - Inlinevorlage"
"CMS Static Block","Statischer Block"
"Contents of a Static Block","Inhalte eines statischen Blocks"
"Block","Block"
"Select Block...","Block wählen..."
"CMS Static Block Default Template","Statischer Block - Standardvorlage"
"Delete items","Delete items"
"Are you sure you wan't to delete selected items?","Are you sure you wan't to delete selected items?"
"Disable","Desactivar"
"Enable","Activado"
"Custom design from","Custom design from"
"Custom design to","Custom design to"
"This block no longer exists.","This block no longer exists."
"You removed this %1 from the update and saved it in a new one.","You removed this %1 from the update and saved it in a new one."
"You removed this %1 from the update and saved it in the other one.","You removed this %1 from the update and saved it in the other one."
"You removed this %1 from the update.","You removed this %1 from the update."
"Required parameters are missing.","Required parameters are missing."
"You saved this %1 update.","You saved this %1 update."
"Something went wrong while saving the %1.","Something went wrong while saving the %1."
"Something went wrong","Something went wrong"
"Scheduled Changes","Scheduled Changes"
"Start Date","Start Date"
"Start Time","Start Time"
"Name","Name"
"Description","Descripción"
"Action","Action"
"End Date","End Date"
"End Time","End Time"
"Update Information","Update Information"
"Remove CMS block from Update","Remove CMS block from Update"
"Save as a new update","Save as a new update"
"Update Name","Update Name"
"Start date","Start date"
"End date","End date"
"General Information","General Information"
"Enable Block","Enable Block"
"Block Title","Block Title"
"Identifier","Identifier"
"Store View","Store View"
"Move to another scheduled change","Move to another scheduled change"
"Delete the scheduled change","Delete the scheduled change"
"Deleting the change will remove the block from this update and all scheduled changes will be lost.","Deleting the change will remove the block from this update and all scheduled changes will be lost."
"20","20"
"30","30"
"50","50"
"100","100"
"200","200"
"Remove CMS page from Update","Remove CMS page from Update"
"Enable Page","Enable Page"
"Page Title","Page Title"
"Content","Content"
"Content Heading","Content Heading"
"Search Engine Optimisation","Search Engine Optimisation"
"URL Key","URL Key"
"Meta Keywords","Meta Keywords"
"Meta Description","Meta Descripción"
"Page in Websites","Page in Websites"
"Design","Design"
"Layout","Layout"
"Layout Update XML","Layout Update XML"
"Custom Design Update","Custom Design Update"
"custom discount","Recompensas MiVit"
"generated Loyalty Points", "Vits generados en esta compra"
"From","From"
"To","To"
"New Theme","New Theme"
"-- Please Select --","-- Please Select --"
"New Layout","New Layout"
"Deleting the change will remove the page from this update and all scheduled changes will be lost.","Deleting the change will remove the page from this update and all scheduled changes will be lost."
"CMS Pages","CMS Pages"
"CMS Blocks","CMS Blocks"
"ID","ID"
"Title","Title"
"Status","Status"
"Default Config","Configuración por defecto"
"Save Config","Konfiguration speichern"
"[GLOBAL]","[GLOBAL]"
"[WEBSITE]","[WEBSEITE]"
"[STORE VIEW]","[VISTA DE TIENDA]"
"Use Default","Verwende Voreinstellungen"
"Use Website","Webseite verwenden"
"Delete File","Datei löschen"
"Search String","Cadena de búsqueda"
"Design Theme","Tema del diseño"
"Add \Exception","Add \Exception"
"-- No Theme --","-- No Theme --"
"Enable","Activado"
"Disable","Desactivar"
"Configuration","Configuración"
"System","Gestionar sistema"
"You saved the configuration.","You saved the configuration."
"Something went wrong while saving this configuration:","Something went wrong while saving this configuration:"
"Page not found.","Página no encontrada."
"Please specify the admin custom URL.","Bitte geben Sie die individuelle Admin-URL an."
"Invalid %1. %2","Invalid %1. %2"
"Value must be a URL or one of placeholders: %1","Value must be a URL or one of placeholders: %1"
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specify a URL or path that starts with placeholder(s): %1, and ends with ""/""."
"%1 An empty value is allowed as well.","%1 An empty value is allowed as well."
"Specify a fully qualified URL.","Specify a fully qualified URL."
"Selected allowed currency ""%1"" is not available in installed currencies.","Selected allowed currency ""%1"" is not available in installed currencies."
"Default display currency ""%1"" is not available in allowed currencies.","Default display currency ""%1"" is not available in allowed currencies."
"Sorry, we haven't installed the base currency you selected.","Sorry, we haven't installed the base currency you selected."
"We can't save the Cron expression.","No se puede guardar la expresión Cron."
"Sorry, we haven't installed the default display currency you selected.","Sorry, we haven't installed the default display currency you selected."
"Sorry, the default display currency you selected is not available in allowed currencies.","Sorry, the default display currency you selected is not available in allowed currencies."
"Please correct the email address: ""%1"".","Please correct the email address: ""%1""."
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","The sender name ""%1"" is not valid. Please use only visible characters and spaces."
